Ticket,Date,Timezone,Transaction,Details,Instrument,Price,Units,Direction,Spread Cost,Stop Loss,Take Profit,Trailing Stop,Financing,Commission,P/L,Amount,Balance
609,03/22/2018 02:15:42 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.41443,,,,,,,,,,,
610,03/22/2018 02:59:27 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/USD,1.41443,12050,Buy,0.9038,,,,0.02740,0.0000,26.51000,,8604.51
611,03/22/2018 08:59:19 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,8751,Buy,,,,,,,,,
612,03/22/2018 08:59:19 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.48700,8751,Buy,1.1212,,,,0.00000,0.0000,0.00000,,8604.51
613,03/22/2018 08:59:19 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,148.66900,,,,,,,,,,,
614,03/22/2018 09:16:49 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,148.66900,8751,Sell,1.2018,,,,-0.00150,0.0000,15.08310,,8619.59
615,03/26/2018 06:48:40 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1,Sell,,,,,,,,,
616,03/26/2018 06:48:40 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/JPY,149.45100,1,Sell,0.0001,,,,0.00000,0.0000,0.00000,,8619.59
617,03/26/2018 07:08:45 AM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/JPY,,8751,Sell,,,,,,,,,
618,03/26/2018 07:08:45 AM,PDT,ORDER_FILL,MARKET_ORDER,USD/JPY,105.19000,8751,Sell,0.5407,,,,0.00000,0.0000,0.00000,,8619.59
619,03/26/2018 07:08:45 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,105.03900,,,,,,,,,,,
620,03/26/2018 07:13:09 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
621,03/26/2018 07:13:09 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,105.09900,,,,,,,,,,,
622,03/26/2018 07:30:52 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,USD/JPY,105.09900,8751,Buy,0.4996,,,,-0.00800,0.0000,7.57710,,8627.16
623,03/26/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00000,,,,8627.16
,03/26/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 616,GBP/JPY,,,,,,,,0.00000,,,,
624,03/27/2018 08:17:45 AM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,1,Buy,,,,,,,,,
625,03/27/2018 08:17:45 AM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.68999,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,8627.16
626,03/27/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00000,,,,8627.16
,03/27/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 616,GBP/JPY,,,,,,,,0.00000,,,,
,03/27/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 625,NZD/CHF,,,,,,,,0.00000,,,,
627,03/27/2018 07:42:33 PM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,10000,Buy,,,,,,,,,
628,03/27/2018 07:42:33 PM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.68850,10000,Buy,1.4263,,,,0.00000,0.0000,0.00000,,8627.16
629,03/27/2018 07:42:33 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69000,,,,,,,,,,,
630,03/27/2018 07:42:42 PM,PDT,MARKET_ORDER,TRADE_CLOSE,NZD/CHF,,1,Sell,,,,,,,,,
631,03/27/2018 07:42:42 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,NZD/CHF,0.68823,1,Sell,0.0001,,,,0.00000,0.0000,-0.00190,,8627.16
632,03/27/2018 07:42:50 PM,PDT,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,1,Buy,,,,,,,,,
633,03/27/2018 07:42:50 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,149.73800,1,Buy,0.0001,,,,0.00000,0.0000,-0.00270,,8627.16
634,03/28/2018 03:30:43 AM,PDT,MARKET_ORDER,TRADE_CLOSE,NZD/CHF,,10000,Sell,,,,,,,,,
635,03/28/2018 03:30:43 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,NZD/CHF,0.68970,10000,Sell,1.4718,,,,0.07200,0.0000,12.61440,,8639.84
636,03/28/2018 03:30:43 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
637,03/28/2018 03:31:12 AM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,1,Buy,,,,,,,,,
638,03/28/2018 03:31:12 AM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.68991,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,8639.84
639,03/28/2018 05:55:51 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,3001,Buy,,,,,,,,,
640,03/28/2018 05:55:51 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.23853,3001,Buy,0.1801,,,,0.00000,0.0000,0.00000,,8639.84
641,03/28/2018 05:55:51 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,5.00000,,,,,,,,,,,
642,03/28/2018 07:07:15 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,2556,Buy,,,,,,,,,
643,03/28/2018 07:07:15 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.23464,2556,Buy,0.1534,,,,0.00000,0.0000,0.00000,,8639.84
644,03/28/2018 07:07:15 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.23614,,,,,,,,,,,
645,03/28/2018 07:08:38 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
646,03/28/2018 07:08:38 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.23551,,,,,,,,,,,
647,03/28/2018 08:04:57 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.23551,2556,Sell,0.1661,,,,-0.00850,0.0000,2.22370,,8642.06
648,03/28/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.07290,,,,8641.98
,03/28/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.07290,,,,
,03/28/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 638,NZD/CHF,,,,,,,,0.00000,,,,
649,03/29/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24750,,,,8641.74
,03/29/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24750,,,,
,03/29/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 638,NZD/CHF,,,,,,,,0.00000,,,,
650,03/29/2018 09:32:38 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,2025,Buy,,,,,,,,,
651,03/29/2018 09:32:38 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.23144,2025,Buy,0.2430,,,,0.00000,0.0000,0.00000,,8641.74
652,03/29/2018 09:32:38 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.23294,,,,,,,,,,,
653,03/29/2018 09:35:53 PM,PDT,MARKET_ORDER,TRADE_CLOSE,NZD/CHF,,1,Sell,,,,,,,,,
654,03/29/2018 09:35:53 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,NZD/CHF,0.68974,1,Sell,0.0005,,,,0.00000,0.0000,-0.00020,,8641.74
655,03/30/2018 01:26:30 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.23299,2025,Sell,0.2228,,,,-0.02700,0.0000,3.13880,,8644.85
656,03/30/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24750,,,,8644.60
,03/30/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24750,,,,
657,03/31/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24760,,,,8644.35
,03/31/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24760,,,,
658,04/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24760,,,,8644.11
,04/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24760,,,,
659,04/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24750,,,,8643.86
,04/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24750,,,,
660,04/03/2018 07:21:30 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,9999,Buy,,,,,,,,,
661,04/03/2018 07:21:30 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.22621,9999,Buy,0.5499,,,,0.00000,0.0000,0.00000,,8643.86
662,04/03/2018 07:21:30 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.22771,,,,,,,,,,,
663,04/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.43940,,,,8643.42
,04/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24730,,,,
,04/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 661,EUR/USD,,,,,,,,-0.19210,,,,
664,04/03/2018 02:51:30 PM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/USD,1.22428,5023,Buy,,,,,,,,,
665,04/03/2018 02:52:00 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
666,04/03/2018 02:52:00 PM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,EUR/USD,1.22428,10003,Buy,,,,,,,,,
667,04/03/2018 02:52:25 PM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,9999,Sell,,,,,,,,,
668,04/03/2018 02:52:25 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.22686,9999,Sell,1.6998,,,,-0.06380,0.0000,6.49940,,8649.85
669,04/03/2018 02:52:25 PM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
670,04/03/2018 02:52:41 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,5000,Buy,,,,,,,,,
671,04/03/2018 02:52:41 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.22720,5000,Buy,0.8500,,,,0.00000,0.0000,0.00000,,8649.85
672,04/03/2018 02:52:41 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.22870,,,,,,,,,,,
673,04/04/2018 12:55:08 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.22872,5000,Sell,0.3500,,,,-0.17120,0.0000,7.60000,,8657.28
674,04/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24740,,,,8657.04
,04/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24740,,,,
675,04/04/2018 02:07:46 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,2000,Buy,,,,,,,,,
676,04/04/2018 02:07:46 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.22821,2000,Buy,0.3000,,,,0.00000,0.0000,0.00000,,8657.04
677,04/04/2018 02:07:46 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.23171,,,,,,,,,,,
678,04/05/2018 05:24:53 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,EUR/USD,1.22428,10003,Buy,0.7502,,,,0.00000,0.0000,0.00000,,8657.04
679,04/05/2018 05:24:53 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.22758,,,,,,,,,,,
680,04/05/2018 05:34:10 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
681,04/05/2018 05:34:10 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.22666,,,,,,,,,,,
682,04/05/2018 06:46:28 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.22666,10003,Sell,0.8503,,,,-0.04630,0.0000,23.80710,,8680.80
683,04/05/2018 09:39:25 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,2001,Buy,,,,,,,,,
684,04/05/2018 09:39:25 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.22389,2001,Buy,0.1301,,,,0.00000,0.0000,0.00000,,8680.80
685,04/05/2018 09:39:25 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.22541,,,,,,,,,,,
686,04/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.42580,,,,8680.37
,04/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24720,,,,
,04/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 676,EUR/USD,,,,,,,,-0.15590,,,,
,04/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 684,EUR/USD,,,,,,,,-0.02270,,,,
687,04/05/2018 04:53:01 PM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,2001,Sell,,,,,,,,,
688,04/05/2018 04:53:01 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.22520,2001,Sell,0.1401,,,,-0.02640,0.0000,2.62130,,8682.97
689,04/05/2018 04:53:01 PM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
690,04/05/2018 04:53:08 PM,PDT,MARKET_ORDER_REJECT,TRADE_CLOSE,,,,,,,,,,,,,
691,04/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.41110,,,,8682.55
,04/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24740,,,,
,04/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 676,EUR/USD,,,,,,,,-0.16370,,,,
692,04/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.41110,,,,8682.14
,04/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24740,,,,
,04/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 676,EUR/USD,,,,,,,,-0.16370,,,,
693,04/08/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.41110,,,,8681.73
,04/08/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24740,,,,
,04/08/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 676,EUR/USD,,,,,,,,-0.16370,,,,
694,04/09/2018 06:03:25 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.23171,2000,Sell,0.1300,,,,-0.11640,0.0000,7.00000,,8688.62
695,04/09/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24760,,,,8688.37
,04/09/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24760,,,,
696,04/10/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24770,,,,8688.12
,04/10/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24770,,,,
697,04/11/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24770,,,,8687.87
,04/11/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24770,,,,
698,04/12/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24760,,,,8687.62
,04/12/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24760,,,,
699,04/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24760,,,,8687.38
,04/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24760,,,,
700,04/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24760,,,,8687.13
,04/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24760,,,,
701,04/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24760,,,,8686.88
,04/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24760,,,,
702,04/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.24780,,,,8686.63
,04/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 640,EUR/USD,,,,,,,,-0.24780,,,,
703,04/16/2018 10:02:52 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
704,04/16/2018 10:02:52 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.23895,,,,,,,,,,,
705,04/16/2018 10:07:30 PM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,3001,Sell,,,,,,,,,
706,04/16/2018 10:07:30 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.23832,3001,Sell,0.1801,,,,-0.09420,0.0000,-0.63020,,8685.91
707,04/16/2018 10:07:30 PM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
708,04/16/2018 10:07:46 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,5000,Sell,,,,,,,,,
709,04/16/2018 10:07:46 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.23841,5000,Sell,0.3250,,,,0.00000,0.0000,0.00000,,8685.91
710,04/16/2018 10:07:46 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.23591,,,,,,,,,,,
711,04/16/2018 10:08:10 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
712,04/16/2018 10:08:10 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.23759,,,,,,,,,,,
713,04/17/2018 02:47:38 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.23759,5000,Buy,0.3250,,,,0.03340,0.0000,4.10000,,8690.04
714,04/17/2018 12:10:41 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,1,Sell,,,,,,,,,
715,04/17/2018 12:10:41 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.23652,1,Sell,0.0001,,,,0.00000,0.0000,0.00000,,8690.04
716,04/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00000,,,,8690.04
,04/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 715,EUR/USD,,,,,,,,0.00000,,,,
717,04/18/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00000,,,,8690.04
,04/18/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 715,EUR/USD,,,,,,,,0.00000,,,,
718,04/19/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00000,,,,8690.04
,04/19/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 715,EUR/USD,,,,,,,,0.00000,,,,
719,04/19/2018 04:15:53 PM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,1,Buy,,,,,,,,,
720,04/19/2018 04:15:53 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.23474,1,Buy,0.0001,,,,0.00000,0.0000,0.00180,,8690.05
721,04/19/2018 08:54:14 PM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/USD,,6000,Buy,,,,,,,,,
722,04/19/2018 08:54:14 PM,PDT,ORDER_FILL,MARKET_ORDER,GBP/USD,1.40791,6000,Buy,0.5400,,,,0.00000,0.0000,0.00000,,8690.05
723,04/19/2018 08:54:14 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.41041,,,,,,,,,,,
724,04/19/2018 10:08:44 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
725,04/19/2018 10:08:44 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.41003,,,,,,,,,,,
726,04/20/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.29900,,,,8689.75
,04/20/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.29900,,,,
727,04/21/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.44580,,,,8689.30
,04/21/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
728,04/22/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.44580,,,,8688.85
,04/22/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
729,04/23/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.44580,,,,8688.41
,04/23/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
730,04/24/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.44580,,,,8687.96
,04/24/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
731,04/25/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.44580,,,,8687.52
,04/25/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
732,04/26/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.44580,,,,8687.07
,04/26/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
733,04/27/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.44580,,,,8686.63
,04/27/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
734,04/28/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.44580,,,,8686.18
,04/28/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
735,04/29/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.44580,,,,8685.73
,04/29/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
736,04/30/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.44580,,,,8685.29
,04/30/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
737,04/30/2018 07:59:18 PM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/USD,,2000,Buy,,,,,,,,,
738,04/30/2018 07:59:18 PM,PDT,ORDER_FILL,MARKET_ORDER,GBP/USD,1.37609,2000,Buy,0.1900,,,,0.00000,0.0000,0.00000,,8685.29
739,04/30/2018 07:59:18 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.37859,,,,,,,,,,,
740,05/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.54880,,,,8684.74
,05/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
,05/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 738,GBP/USD,,,,,,,,-0.10300,,,,
741,05/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.59110,,,,8684.15
,05/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
,05/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 738,GBP/USD,,,,,,,,-0.14530,,,,
742,05/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.59110,,,,8683.56
,05/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
,05/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 738,GBP/USD,,,,,,,,-0.14530,,,,
743,05/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.59110,,,,8682.97
,05/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
,05/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 738,GBP/USD,,,,,,,,-0.14530,,,,
744,05/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.59110,,,,8682.37
,05/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
,05/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 738,GBP/USD,,,,,,,,-0.14530,,,,
745,05/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.59110,,,,8681.78
,05/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
,05/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 738,GBP/USD,,,,,,,,-0.14530,,,,
746,05/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.59110,,,,8681.19
,05/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
,05/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 738,GBP/USD,,,,,,,,-0.14530,,,,
747,05/08/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.59110,,,,8680.60
,05/08/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
,05/08/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 738,GBP/USD,,,,,,,,-0.14530,,,,
748,05/09/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.59110,,,,8680.01
,05/09/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 722,GBP/USD,,,,,,,,-0.44580,,,,
,05/09/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 738,GBP/USD,,,,,,,,-0.14530,,,,
749,05/10/2018 06:27:21 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/USD,,1001,Buy,,,,,,,,,
750,05/10/2018 06:27:21 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/USD,1.35379,1001,Buy,0.0901,,,,0.00000,0.0000,0.00000,,8680.01
